match_id,event_id,team,player,minute,second,period,pass_outcome,pass_height,pass_length,pass_technique,pass_type,body_part,play_pattern,recipient,location_x,location_y,end_location_x,end_location_y,P0_n_defenders_in_18yd_box,P0_n_attackers_in_6yd_box,P0_n_attackers_out_6yd_box,P0_GK_x,P0_GK_y,corner_side,zone_1_name,P0_n_att_zone_1,P0_n_def_zone_1,P0_total_n_zone_1,zone_3_name,P0_n_att_zone_3,P0_n_def_zone_3,P0_total_n_zone_3,zone_4_name,P0_n_att_zone_4,P0_n_def_zone_4,P0_total_n_zone_4,zone_5_name,P0_n_att_zone_5,P0_n_def_zone_5,P0_total_n_zone_5,zone_6_name,P0_n_att_zone_6,P0_n_def_zone_6,P0_total_n_zone_6,zone_7_name,P0_n_att_zone_7,P0_n_def_zone_7,P0_total_n_zone_7,zone_8_name,P0_n_att_zone_8,P0_n_def_zone_8,P0_total_n_zone_8,zone_9_name,P0_n_att_zone_9,P0_n_def_zone_9,P0_total_n_zone_9,zone_10_name,P0_n_att_zone_10,P0_n_def_zone_10,P0_total_n_zone_10,zone_11_name,P0_n_att_zone_11,P0_n_def_zone_11,P0_total_n_zone_11,zone_12_name,P0_n_att_zone_12,P0_n_def_zone_12,P0_total_n_zone_12,zone_13_name,P0_n_att_zone_13,P0_n_def_zone_13,P0_total_n_zone_13,zone_14_name,P0_n_att_zone_14,P0_n_def_zone_14,P0_total_n_zone_14,game_state,corner_execution_time_raw,corner_execution_time_label,match_date,home_team,away_team,xg_20s,xg_20s_def,goal_20s,goal_20s_def
3939904,bce2ef07-93f3-5e47-950d-c6df200f6db3,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,47,59,2,,Ground Pass,8.38,,Corner,Right Foot,From Corner,Luis Ronaldo Nájera Reyna,120.0,0.1,112.1,2.9,10,2,4,97.9,28.5,BR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,2.0,2.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),1.0,0.0,1.0,Far-post corridor (outside 6yd),2.0,3.0,5.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,1.0,1.0,2.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,-1,29.003000000000014,20-30 seconds,2024-09-29,Atlético San Luis,Santos Laguna,0.0791051984,0.0,1.0,0.0
3939904,0b0b6774-3de3-51ca-9d66-bb84c3b7619d,Atlético San Luis,Luis Ronaldo Nájera Reyna,63,53,2,Unknown,High Pass,41.15,Inswinging,Corner,Left Foot,From Corner,,120.0,80.0,111.7,39.7,10,1,4,109.4,30.4,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),1.0,2.0,3.0,Far-post corridor (outside 6yd),3.0,3.0,6.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,0.0,0.0,0.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,1.0,1.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,42.159000000000106,+40 seconds,2024-09-29,Atlético San Luis,Santos Laguna,0.0,0.0,0.0,0.0
3939904,cc5d847b-f12c-59aa-a073-4722778cc04d,Santos Laguna,Ramiro Sordo,68,32,2,Incomplete,High Pass,37.3,Outswinging,Corner,Right Foot,From Corner,Anthony Rubén Lozano Colón,120.0,80.0,112.8,43.4,11,0,6,115.4,37.3,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),1.0,3.0,4.0,Deep central channel (penalty spot depth),1.0,1.0,2.0,Far-post high channel (deep back-post),1.0,1.0,2.0,Penalty-spot corridor,3.0,2.0,5.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,5.197000000000116,5-10 seconds,2024-09-29,Atlético San Luis,Santos Laguna,0.0,0.0,0.0,0.0
3939904,8e546b6d-c6b6-5ae2-9ebb-c50d7c89582b,Santos Laguna,Franco Misael Fagúndez Rosa,72,8,2,Incomplete,High Pass,31.81,Outswinging,Corner,Right Foot,From Corner,,120.0,80.0,114.3,48.7,11,1,5,115.2,38.1,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),2.0,3.0,5.0,Deep central channel (penalty spot depth),2.0,3.0,5.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,1.0,2.0,3.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,29.432999999999993,20-30 seconds,2024-09-29,Atlético San Luis,Santos Laguna,0.0,0.0,0.0,0.0
3939904,c108ae40-e493-581c-bec0-4ff7ad659dcf,Atlético San Luis,Benjamín Ignacio Galdames Millán,81,1,2,Incomplete,High Pass,31.85,Inswinging,Corner,Right Foot,From Corner,,120.0,0.1,115.3,31.6,9,0,5,92.4,39.6,BR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,2.0,2.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),3.0,5.0,8.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,2.0,0.0,2.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,2,29.810999999999694,20-30 seconds,2024-09-29,Atlético San Luis,Santos Laguna,0.0,0.0,0.0,0.0
3939883,2111409d-7dde-5483-a5fa-b11998134681,América,Richard Rafael Sánchez Guerrero,1,26,1,,High Pass,77.22,Outswinging,Corner,Right Foot,From Corner,Erick Daniel Sánchez Ocegueda,120.0,80.0,95.7,6.7,10,0,5,117.0,40.0,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),1.0,5.0,6.0,Deep central channel (penalty spot depth),1.0,0.0,1.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,3.0,1.0,4.0,Short return – near,0.0,1.0,1.0,Short return – far,0.0,1.0,1.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,34.143,30-40 seconds,2024-09-18,América,Atlas,0.0,0.0,0.0,0.0
3939883,30d8deba-a91e-5a14-aeec-a42744c02f41,América,Richard Rafael Sánchez Guerrero,22,3,1,Incomplete,High Pass,37.28,Outswinging,Corner,Right Foot,From Corner,,120.0,80.0,111.1,43.8,10,0,5,117.8,41.0,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),3.0,5.0,8.0,Deep central channel (penalty spot depth),1.0,1.0,2.0,Far-post high channel (deep back-post),0.0,1.0,1.0,Penalty-spot corridor,1.0,1.0,2.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,26.489000000000033,20-30 seconds,2024-09-18,América,Atlas,0.0,0.0,0.0,0.0
3939883,19ee0b28-cfb4-5ad2-b50e-7a5a8303ebb0,América,Richard Rafael Sánchez Guerrero,33,9,1,,High Pass,34.98,Straight,Corner,Right Foot,From Corner,Javairô Dilrosun,120.0,80.0,91.1,60.3,7,0,5,117.9,42.5,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,1.0,1.0,Far-post corridor (outside 6yd),3.0,3.0,6.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,2.0,1.0,3.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,32.10200000000009,30-40 seconds,2024-09-18,América,Atlas,0.0,0.0,0.0,0.0
3939883,5495e6e6-e846-51dd-816d-9603dbcb0030,América,Richard Rafael Sánchez Guerrero,46,59,2,,High Pass,41.13,Outswinging,Corner,Right Foot,From Corner,Henry Josué Martín Mex,120.0,80.0,111.8,39.7,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.28,30-40 seconds,2024-09-18,América,Atlas,0.0,0.0,0.0,0.0
3939872,93dd22a1-ce61-53c0-9777-207735b8551d,Mazatlán,Edgar Yoel Bárcenas Herrera,9,37,1,,Ground Pass,28.06,,Corner,Right Foot,From Corner,Jesús Alonso Escoboza Lugo,120.0,80.0,95.8,65.8,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36.966999999999985,30-40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,9365ade6-4f04-5309-a4f6-856ccdca2e70,Mazatlán,Edgar Yoel Bárcenas Herrera,12,7,1,Incomplete,High Pass,34.56,Outswinging,Corner,Right Foot,From Corner,,120.0,80.0,116.7,45.6,10,0,6,107.1,37.0,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),1.0,3.0,4.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,1.0,1.0,Far-post corridor (outside 6yd),2.0,4.0,6.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,3.0,1.0,4.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,31.725000000000023,30-40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,5ff86c4b-544f-5d9f-bd40-bfbc31251320,Mazatlán,Edgar Yoel Bárcenas Herrera,13,51,1,Incomplete,High Pass,44.49,Outswinging,Corner,Right Foot,From Corner,,120.0,80.0,109.8,36.7,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.38700000000006,+40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,86b7be43-07af-53c8-a1ed-15d302a6103c,Mazatlán,Jesús Alonso Escoboza Lugo,14,31,1,Incomplete,High Pass,46.48,Outswinging,Corner,Left Foot,From Corner,,120.0,0.1,110.5,45.6,10,0,5,114.8,14.6,BR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),1.0,3.0,4.0,Far-post corridor (outside 6yd),3.0,3.0,6.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,1.0,1.0,2.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,1.0,1.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,38.68299999999999,30-40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,0f66d9cc-d55d-5136-b63b-3f0e73751ebd,Mazatlán,Jesús Alonso Escoboza Lugo,16,18,1,Incomplete,High Pass,39.28,Inswinging,Corner,Left Foot,From Corner,,120.0,80.0,113.9,41.2,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30.884000000000015,30-40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,315682f5-a447-50da-b60a-b520c2d85c46,Juárez,Guilherme Castilho Carvalho,20,4,1,Out,High Pass,79.94,Inswinging,Corner,Right Foot,From Corner,,120.0,0.1,117.5,80.0,0,0,0,,,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45.705999999999904,+40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,7e154f0f-4b0a-553f-9311-0877f37e7bcd,Mazatlán,Edgar Yoel Bárcenas Herrera,21,38,1,,Ground Pass,21.22,,Corner,Right Foot,From Corner,Jesús Alonso Escoboza Lugo,120.0,80.0,99.9,73.2,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24.409000000000106,20-30 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,930e5281-a0ac-5cf1-91f3-a815765fc976,Mazatlán,Edgar Yoel Bárcenas Herrera,28,44,1,Out,High Pass,83.43,Outswinging,Corner,Right Foot,From Corner,,120.0,80.0,96.0,0.1,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29.875,20-30 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,a5cec6ce-d13f-585f-baf5-ed27e02689d4,Mazatlán,Jesús Alonso Escoboza Lugo,34,5,1,Incomplete,High Pass,43.17,Inswinging,Corner,Left Foot,From Corner,,120.0,80.0,112.4,37.5,8,1,3,111.1,35.9,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),1.0,3.0,4.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),1.0,1.0,2.0,Far-post corridor (outside 6yd),1.0,1.0,2.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,0.0,0.0,0.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,37.15300000000002,30-40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,0796d607-168f-5f2b-922a-8b8f72cb4e52,Mazatlán,Jesús Alonso Escoboza Lugo,42,15,1,,Ground Pass,6.41,,Corner,Right Foot,From Corner,Edgar Yoel Bárcenas Herrera,120.0,80.0,116.7,74.5,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.534999999999854,+40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,1b911882-750f-5f6f-9fa1-cd500761c6b3,Juárez,Guilherme Castilho Carvalho,49,2,2,Incomplete,High Pass,43.47,Inswinging,Corner,Right Foot,From Corner,,120.0,0.1,113.0,43.0,9,1,5,91.0,41.6,BR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),1.0,2.0,3.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),0.0,0.0,0.0,Deep central channel (penalty spot depth),2.0,2.0,4.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,2.0,3.0,5.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,52.655,+40 seconds,2024-09-14,Juárez,Mazatlán,0.0585462898,0.0,0.0,0.0
3939872,4d240755-348d-5778-8a8b-31a1265a2258,Juárez,Guilherme Castilho Carvalho,51,34,2,Incomplete,High Pass,36.27,Inswinging,Corner,Right Foot,From Corner,,120.0,0.1,117.7,36.3,9,2,4,89.9,43.8,BR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),0.0,1.0,1.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),0.0,1.0,1.0,Deep central channel (penalty spot depth),1.0,1.0,2.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,3.0,2.0,5.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,0.0,0.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,44.553999999999974,+40 seconds,2024-09-14,Juárez,Mazatlán,0.0,0.0,0.0,0.0
3939872,c73aecfe-6549-585d-ad2b-659f5b1a1bbd,Juárez,Guilherme Castilho Carvalho,52,16,2,,High Pass,45.72,Outswinging,Corner,Right Foot,From Corner,Óscar Haret Ortega Gatica,120.0,80.0,111.9,35.0,7,0,3,108.6,42.7,TR,Near-post low (6yd),0.0,0.0,0.0,Far-post high (6yd),1.0,1.0,2.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),0.0,0.0,0.0,Far-post corridor (outside 6yd),2.0,2.0,4.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,0.0,0.0,0.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,1.0,1.0,Advanced wide return (touchline channel),0.0,0.0,0.0,0,40.63299999999998,+40 seconds,2024-09-14,Juárez,Mazatlán,0.1164121851,0.0,1.0,0.0
3939872,0e6163fc-89b2-50a2-a8bc-c6fc7d54791f,Mazatlán,Jesús Alonso Escoboza Lugo,70,5,2,,Ground Pass,4.6,,Corner,Left Foot,From Corner,David Josué Colmán Escobar,120.0,80.0,116.7,76.8,0,0,0,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.222999999999956,20-30 seconds,2024-09-14,Juárez,Mazatlán,0.0388822556,0.0,0.0,0.0
3939872,6078c55a-91a1-5e6c-9ba1-85a933a87c5c,Mazatlán,David Josué Colmán Escobar,73,38,2,,Low Pass,44.44,Straight,Corner,Right Foot,From Corner,Ramiro Árciga Zárate,120.0,0.1,89.9,32.8,9,1,4,111.9,0.7,BR,Near-post low (6yd),0.0,1.0,1.0,Far-post high (6yd),1.0,2.0,3.0,Near-post channel (outside 6yd),0.0,0.0,0.0,Central corridor (outside 6-yard),2.0,1.0,3.0,Far-post corridor (outside 6yd),1.0,0.0,1.0,Deep central channel (penalty spot depth),0.0,0.0,0.0,Far-post high channel (deep back-post),0.0,0.0,0.0,Penalty-spot corridor,0.0,1.0,1.0,Short return – near,0.0,0.0,0.0,Short return – far,0.0,0.0,0.0,Short return – central,0.0,0.0,0.0,"Far-post low (6yd, mid-height)",0.0,1.0,1.0,Advanced wide return (touchline channel),0.0,0.0,0.0,1,25.01299999999992,20-30 seconds,2024-09-14,Juárez,Mazatlán,0.0213623568,0.0,0.0,0.0
